Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR988489,2015-09-22 12:06:55,2015-09-22 12:15:33,1715792,173294992,0,101,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988489/ERR988489.1,ERX1069747,ABC9779_Y2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821433,SAMEA3514284,simple,1114792,Equus ferus,SAMEA3514284,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,79F63F6CAEF325DF88DFFB09B0D5D6F9
ERR988490,2015-09-22 12:06:55,2015-09-22 12:15:26,6000000,606000000,0,101,256,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988490/ERR988490.1,ERX1069748,ABC9779_S1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821433,SAMEA3514284,simple,1114792,Equus ferus,SAMEA3514284,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,6C4E44731D1AF2A7CCB83A2C64C9AA9D
ERR988491,2015-09-22 12:06:55,2015-09-22 12:15:25,6000000,606000000,0,101,256,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988491/ERR988491.1,ERX1069749,CDM4_Y2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,E65DFC7A6F2BBBCDFD9016CE788EC781
ERR988492,2015-09-22 12:06:55,2015-09-22 12:15:24,6000000,606000000,0,101,283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988492/ERR988492.1,ERX1069750,ABC9779_Y1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821433,SAMEA3514284,simple,1114792,Equus ferus,SAMEA3514284,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,3A2F2722FE1649AC4A3E451D62D3EF89
ERR988493,2015-09-22 12:06:55,2015-09-22 12:15:12,6000000,606000000,0,101,282,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988493/ERR988493.1,ERX1069751,CDM4_Y1_gold_LigB_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,F3AF28A3734CC12BB5DEA975DDEFA4CC
ERR988494,2015-09-22 12:06:56,2015-09-22 12:15:07,6000000,606000000,0,101,256,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988494/ERR988494.1,ERX1069752,CDM4_D2_gold_LigB_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,5232FE314B5823CAF0C9D1E1C4715BB3
ERR988495,2015-09-22 12:06:56,2015-09-22 12:14:56,6000000,606000000,0,101,280,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988495/ERR988495.1,ERX1069753,CDM4_Y1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,7D12CDA7C7C74EEA5234B83E876E5E7F
ERR988496,2015-09-22 12:06:56,2015-09-22 12:15:05,6000000,606000000,0,101,241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988496/ERR988496.1,ERX1069754,CDM4_Y1_gold_LigB_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,6B5AAAD2C1C1972D731E578C4CF1CFB2
ERR988497,2015-09-22 12:06:56,2015-09-22 12:16:23,6000000,606000000,0,101,259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988497/ERR988497.1,ERX1069755,715-660_S2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821435,SAMEA3514286,simple,9796,Equus caballus,SAMEA3514286,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,10D72F5E9159EA66720509CB6403A43B
ERR988498,2015-09-22 12:06:56,2015-09-22 12:15:05,6000000,606000000,0,101,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988498/ERR988498.1,ERX1069756,CDM4_Y2_gold_LigB_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,C3A5632EBE2DB6FD9F5539CC52F0866C
ERR988499,2015-09-22 12:06:56,2015-09-22 12:15:05,6000000,606000000,0,101,284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988499/ERR988499.1,ERX1069757,838-64_D2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821436,SAMEA3514287,simple,9796,Equus caballus,SAMEA3514287,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,A979EA07D329CB14318272BEE8A76226
ERR988500,2015-09-22 12:06:56,2015-09-22 12:16:22,6000000,606000000,0,101,284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988500/ERR988500.1,ERX1069758,715-660_Y1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821435,SAMEA3514286,simple,9796,Equus caballus,SAMEA3514286,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,46301CF692B767EB1B39F70013C53E2E
ERR988501,2015-09-22 12:06:56,2015-09-22 12:14:46,6000000,606000000,0,101,251,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988501/ERR988501.1,ERX1069759,CDM4_S2_gold_LigB_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,8BE803FC5900026B23C055559FE8F955
ERR988502,2015-09-22 12:06:56,2015-09-22 12:14:35,6000000,606000000,0,101,283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988502/ERR988502.1,ERX1069760,CDM4_D1_gold_LigB_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,62B76FB0C762A791B9660054BF88E886
ERR988503,2015-09-22 12:06:56,2015-09-22 12:14:20,6000000,606000000,0,101,287,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988503/ERR988503.1,ERX1069761,ABC9926_Y1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821432,SAMEA3514283,simple,1114792,Equus ferus,SAMEA3514283,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,B757A08B31954FB4C4CD33845A2FAAAE
ERR988504,2015-09-22 12:06:56,2015-09-22 12:14:52,6000000,606000000,0,101,285,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988504/ERR988504.1,ERX1069762,838-64_Y2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821436,SAMEA3514287,simple,9796,Equus caballus,SAMEA3514287,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,16D192E0D33F11825D7211A653CDB86C
ERR988505,2015-09-22 12:06:56,2015-09-22 12:14:47,6000000,606000000,0,101,249,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988505/ERR988505.1,ERX1069763,715-660_D2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821435,SAMEA3514286,simple,9796,Equus caballus,SAMEA3514286,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,388864AD4685007F914F649D146CF4DD
ERR988506,2015-09-22 12:06:56,2015-09-22 12:14:05,6000000,606000000,0,101,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988506/ERR988506.1,ERX1069764,ABC9926_D2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821432,SAMEA3514283,simple,1114792,Equus ferus,SAMEA3514283,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,739F2F295F61705996CFDAAA3D35E2E0
ERR988507,2015-09-22 12:06:57,2015-09-22 12:13:59,6000000,606000000,0,101,253,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988507/ERR988507.1,ERX1069765,ABC9779_S2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821433,SAMEA3514284,simple,1114792,Equus ferus,SAMEA3514284,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,9F2E7C4A2CC98AC7F96CE08959D14C62
ERR988517,2015-09-22 12:06:58,2015-09-22 12:13:25,6000000,606000000,0,101,246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988517/ERR988517.1,ERX1069775,ABC9926_D1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821432,SAMEA3514283,simple,1114792,Equus ferus,SAMEA3514283,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,2BF1C8569A740FE0DCE03FD4822ADA78
ERR988509,2015-09-22 12:06:57,2015-09-22 12:13:41,6000000,606000000,0,101,246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988509/ERR988509.1,ERX1069767,ABC9779_Y1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821433,SAMEA3514284,simple,1114792,Equus ferus,SAMEA3514284,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,B472D01EF6602643C97B8563EE799A9E
ERR988510,2015-09-22 12:06:57,2015-09-22 12:13:39,6000000,606000000,0,101,259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988510/ERR988510.1,ERX1069768,CDM4_S2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,BE71F8AC09AB645779664BEAD3935675
ERR988515,2015-09-22 12:06:57,2015-09-22 12:14:14,6000000,606000000,0,101,246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988515/ERR988515.1,ERX1069773,CDM4_D2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,3D4B56680E9F59CAF6C563B49E38703A
ERR988518,2015-09-22 12:06:58,2015-09-22 12:13:08,6000000,606000000,0,101,257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988518/ERR988518.1,ERX1069776,CDM4_S1_gold_LigB_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821434,SAMEA3514285,simple,216182,Hippidion saldiasi,SAMEA3514285,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,556C4584D825C5BA9B85526C09BCE75B
ERR988516,2015-09-22 12:06:57,2015-09-22 12:12:46,4160901,420251001,0,101,170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988516/ERR988516.1,ERX1069774,715-660_S1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821435,SAMEA3514286,simple,9796,Equus caballus,SAMEA3514286,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,1256F5CF087A84394B861E14206B9D50
ERR988513,2015-09-22 12:06:57,2015-09-22 12:13:32,6000000,606000000,0,101,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988513/ERR988513.1,ERX1069771,715-660_Y2_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821435,SAMEA3514286,simple,9796,Equus caballus,SAMEA3514286,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,A2EE0870ED7163AD7CAD341AE77C6EB1
ERR988514,2015-09-22 12:06:57,2015-09-22 12:12:51,6000000,606000000,0,101,249,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988514/ERR988514.1,ERX1069772,838-64_Y1_accuprime_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821436,SAMEA3514287,simple,9796,Equus caballus,SAMEA3514287,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,521496FDC2CCDF2203CE4FB00E6F70FC
ERR988511,2015-09-22 12:06:57,2015-09-22 12:13:15,6000000,606000000,0,101,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988511/ERR988511.1,ERX1069769,838-64_S2_accuprime_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821436,SAMEA3514287,simple,9796,Equus caballus,SAMEA3514287,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,D5F5CA302E06F50068EED4CFD45C9B80
ERR988512,2015-09-22 12:06:57,2015-09-22 12:13:32,6000000,606000000,0,101,249,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988512/ERR988512.1,ERX1069770,838-64_D1_accuprime_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821436,SAMEA3514287,simple,9796,Equus caballus,SAMEA3514287,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,BEB6D7E8907E1954A87C490593FAE3CC
ERR988508,2015-09-22 12:06:57,2015-09-22 12:13:57,6000000,606000000,0,101,283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR988508/ERR988508.1,ERX1069766,838-64_Y1_gold_LigA_6M,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP011795,PRJEB10532,,296999,ERS821436,SAMEA3514287,simple,9796,Equus caballus,SAMEA3514287,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA472740,,public,38C56F0B1C5C37506C5FEDF55501392B
ERR1034486,2015-11-24 04:51:17,2015-12-10 21:52:03,35777672,3363101168,0,94,2047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/ERR1034486/ERR1034486.1,ERX1113284,Library1,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012152,PRJEB10854,,303973,ERS849397,SAMEA3542248,simple,9796,Equus caballus,SAMEA3542248,,,,,male,,no,,,,,CENTRE FOR GEOGENETICS,ERA490200,,public,CF310A7FB6927D31D7737A8233DA600E
ERR1034487,2015-11-24 04:51:17,2015-12-10 21:50:27,25158840,2364930960,0,94,1454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/ERR1034487/ERR1034487.1,ERX1113285,Library1,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012152,PRJEB10854,,303973,ERS849397,SAMEA3542248,simple,9796,Equus caballus,SAMEA3542248,,,,,male,,no,,,,,CENTRE FOR GEOGENETICS,ERA490200,,public,3B969A5B06FA8008E3B8A85B4D518A3C
ERR1034488,2015-11-24 04:51:17,2015-12-10 21:51:07,65520255,6158903970,0,94,4131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/ERR1034488/ERR1034488.1,ERX1113286,Library2,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012152,PRJEB10854,,303973,ERS849397,SAMEA3542248,simple,9796,Equus caballus,SAMEA3542248,,,,,male,,no,,,,,CENTRE FOR GEOGENETICS,ERA490200,,public,5DEE6E7B7CEF13454C6125727F637ECF
ERR1034489,2015-11-24 04:51:17,2015-12-10 21:50:33,49849511,4685854034,0,94,3116,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/ERR1034489/ERR1034489.1,ERX1113287,Library2,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012152,PRJEB10854,,303973,ERS849397,SAMEA3542248,simple,9796,Equus caballus,SAMEA3542248,,,,,male,,no,,,,,CENTRE FOR GEOGENETICS,ERA490200,,public,638BB3092FD031229F18A762AD3CE6FD
